rut_paciente,nombre_completo,fecha_nacimiento,sexo,prevision,id_atencion,fecha_atencion,tipo_atencion,codigo_cie10,codigo_minsal,dosis_prescrita,alergia_principio,id_examen,codigo_examen,resultado_valor,unidad_medida
17041878-6,Tomas Diego Martinez Lopez,1967-02-23,M,DIPRECA,4728eff9-0e37-4ab5-bd13-3cdcdca95b19,2025-07-27 18:11:24,PROCEDIMIENTO,K21.9,M004,300mg,Ninguna,4398e9a8-ea21-4e26-9830-30a6d4b46f19,302076,43.91,mg/dL
17370959-5,Ana Camila Martinez Gonzalez,2018-11-03,F,FONASA,24e529c1-9107-4ab5-b49f-09ce515d7ab7,2024-11-29 18:11:24,HOSPITALIZACION,M54.5,M001,400mg,Ninguna,a6ec1ffe-6b50-47c1-9b7b-616070268b07,302076,100.33,U/L
24557239-5,Gabriel Felipe Soto Fuentes,1999-07-15,M,ISAPRE,3b04ab4a-156c-4677-8f50-dcc0b8b5eb40,2024-04-09 18:11:24,HOSPITALIZACION,M54.5,M001,200mg,Ninguna,580b34ac-1da1-40de-b7e4-6c07954759f5,301001,116.13,mg/dL
18167622-1,Fernanda Sofia Silva Torres,1995-11-26,F,CAPREDENA,3944caf1-0d55-4b1b-b0fe-ef42f8ce5642,2023-12-22 18:11:24,CONSULTA,M54.5,M003,200mg,Ninguna,99a52a87-bbab-4970-9f57-7a3735495f29,302076,118.75,mmol/L
17386694-1,Antonia Javiera Morales Gonzalez,1986-12-15,F,CAPREDENA,55a06421-b597-49d4-b731-fbee1dacff2f,2023-09-15 18:11:24,HOSPITALIZACION,I10,M001,300mg,Omeprazol,55711bc5-04f9-49c5-b0fc-32ce6e6701b5,302076,47.06,U/L
15068110-3,Andres Jorge Fuentes Perez,1965-04-10,M,NINGUNA,a340ec30-cd08-4a3b-b8d1-8b5a2a3359f3,2026-03-31 18:11:24,URGENCIA,K21.9,M001,500mg,Ninguna,89c64a8f-ae46-41a8-8aa5-4efe09668ec1,301045,60.1,mg/dL
7525631-0,Isidora Fernanda Rodriguez Contreras,2017-03-29,F,DIPRECA,9ef9a5d4-2dfd-4e32-8c9a-18f2f1064eed,2024-10-05 18:11:24,HOSPITALIZACION,E11.9,M003,200mg,Ninguna,c6e4dfae-700d-4914-b8f9-fb53a459cf4c,301045,35.41,mmol/L
19847516-5,Fernanda Ana Lopez Silva,1970-01-05,F,NINGUNA,12f3973e-e7ba-4ff6-9358-f245600f9405,2024-12-17 18:11:24,CONSULTA,K21.9,M003,100mg,Omeprazol,294ed26b-b095-4e28-a497-bb726ddbdfe6,301045,14.29,U/L
9474174-2,Camila Maria Morales Tapia,1996-03-29,F,ISAPRE,error-huerfano-123456789,2026-04-19 18:11:24,HOSPITALIZACION,K21.9,M005,300mg,Ninguna,5616ec33-d3c7-4e44-811c-24a0857417d0,301004,103.07,U/L
12907099-4,Jorge Gabriel Sepulveda Rojas,1956-02-27,M,DIPRECA,4ff19bbc-ce5a-4587-9362-0fd95fb5e73a,2024-11-09 18:11:24,PROCEDIMIENTO,J00,M005,400mg,Ninguna,e89dbdaf-4d68-47c6-b92d-66c538d9f5bd,302076,30.64,mmol/L
17596182-8,Jorge Matias Lopez Rojas,1950-10-07,M,FONASA,50ba1819-a18e-4ab8-911f-b709a82beb48,2024-01-22 18:11:24,PROCEDIMIENTO,M54.5,M002,200mg,Ninguna,795a0591-02d9-42e7-b086-93efc166bb96,302076,100.54,U/L
17145809-9,Daniela Valentina Silva Rojas,1984-02-09,F,DIPRECA,6e50ca63-4256-4b1c-9bbb-63549a7e4eba,2025-02-11 18:11:24,PROCEDIMIENTO,J00,M002,500mg,Ninguna,1d0da1ae-e17e-4755-8f6f-e65ffebafc0e,302047,43.24,mmol/L
15474143-7,Ana Sofia Soto Rodriguez,2017-09-10,F,CAPREDENA,1d2fd8c1-4224-4fa6-9bdc-4443891cc2c1,2025-10-28 18:11:24,URGENCIA,A09.9,M002,200mg,Ninguna,4588a8ed-aff4-4fa6-a3da-de2e879ca21b,302047,119.2,mg/dL
15667779-5,Antonia Camila Hernandez Rodriguez,1948-02-16,F,DIPRECA,d974e61c-1a0d-46ad-826a-1268aae49085,2024-03-14 18:11:24,CONSULTA,I10,M002,300mg,Ninguna,5977148c-8c09-4be8-b925-85a16daf0222,301045,84.49,mmol/L
15280634-5,Gabriel Tomas Torres Muñoz,2007-10-25,M,NINGUNA,09501d79-d1e5-4e78-86b6-44aac28f7f29,2025-06-14 18:11:24,URGENCIA,K21.9,M004,500mg,Ninguna,a34ff737-56e6-4aca-ba3c-860f725bcb57,302047,46.22,mmol/L
10753690-6,Daniela Valentina Diaz Martinez,1968-10-02,F,DIPRECA,740c61c5-b5e9-49b7-a571-be351d963350,2024-08-09 18:11:24,PROCEDIMIENTO,E11.9,M001,400mg,Ninguna,82b8e69a-2ac6-4d88-ac78-579b5d2f35c8,301004,83.04,U/L
5512525-2,Maria Javiera Gonzalez Tapia,1983-03-18,F,CAPREDENA,4ff575bd-22d2-4b62-9403-7139b6dac47a,2025-11-04 18:11:24,URGENCIA,M54.5,M002,200mg,Ninguna,c9282d23-e3b2-44b8-8249-76cfa9e46e63,301001,47.44,mg/dL
17702083-4,Roberto Diego Torres Rojas,2020-08-07,M,FONASA,508d8c4e-d9ed-4be6-9755-8c20bb255427,2024-05-20 18:11:24,CONSULTA,J00,M002,400mg,Ninguna,a68c3f41-9653-4568-921c-2ca424f0a70a,301004,8.08,U/L
8211586-2,Maria Ana Martinez Diaz,1997-06-19,F,DIPRECA,7c0fdff7-95e7-4feb-8911-4cf917509de3,2026-02-10 18:11:24,URGENCIA,E11.9,M001,400mg,Ninguna,c266e286-6b7e-4921-9eeb-006f9b5bc2f1,301004,13.1,mg/dL
16532683-0,Pedro Matias Gonzalez Sepulveda,1959-04-22,M,DIPRECA,ff8044fb-ee86-463f-8aa7-bf969351c7ab,2024-10-17 18:11:24,HOSPITALIZACION,M54.5,M002,400mg,Ninguna,dcc88709-20c7-416e-bd04-85d2722a1da4,301004,109.56,U/L
10139009-8,Jorge Matias Fuentes Fuentes,1957-04-11,M,DIPRECA,bcac8a58-199e-4eb9-a5df-682a61251071,2023-09-12 18:11:24,HOSPITALIZACION,K21.9,M001,100mg,Ninguna,c9801f21-1827-444b-acbe-47c68dbe8b61,302076,125.41,mmol/L
14873291-4,Ana Ana Lopez Contreras,1987-01-10,F,NINGUNA,d1ad4da5-6c97-47cd-9869-717bf788e000,2026-04-22 18:11:24,PROCEDIMIENTO,M54.5,M004,500mg,Ninguna,c7c5c8dc-076d-40be-8735-b9543c60f4ee,301004,79.11,mmol/L
20994126-0,Pedro Jorge Fuentes Diaz,1997-12-13,M,NINGUNA,54bf65de-f3a8-4d6a-86bb-dd8f5f21f2ec,2026-02-15 18:11:24,PROCEDIMIENTO,A09.9,M001,300mg,Ninguna,d6551468-c9a3-47fc-b791-2489585ac7b0,302076,42.14,mmol/L
9940596-1,Luis Pedro Torres Tapia,1960-01-25,M,CAPREDENA,423131e5-bf6b-4e44-9ecf-8e6949142c36,2023-08-15 18:11:24,URGENCIA,K21.9,M001,200mg,Ninguna,6ef063e5-4b42-4b73-adb5-710aa080b0f7,302076,137.28,mmol/L
15431439-3,Gabriel Jorge Hernandez Morales,2014-05-21,M,CAPREDENA,b0169d4c-bd51-40b6-994c-dbd82553de7f,2024-06-01 18:11:24,URGENCIA,I10,M005,100mg,Ninguna,85dd0bf0-6afb-4ffa-a857-27f5912774ea,302076,48.65,mg/dL
13981986-1,Andres Roberto Contreras Rodriguez,1954-06-10,M,ISAPRE,28647c14-efdb-4000-b405-8f07dbf54768,2024-12-06 18:11:24,URGENCIA,I10,M002,100mg,Ninguna,2e55bb84-e27f-42ac-8a70-4aac2d1703f7,302047,36.98,mmol/L
23141030-9,Javiera Sofia Fuentes Sepulveda,1997-01-29,F,CAPREDENA,f841a0f1-ef52-45fa-8088-5ae2ed29e476,2026-03-06 18:11:24,CONSULTA,A09.9,M001,500mg,Ninguna,00666f9f-8874-4dc8-9197-83c196dee644,301045,110.85,mg/dL
23016137-2,Maria Valentina Muñoz Fuentes,1997-12-08,F,CAPREDENA,c227adec-3370-4ddb-ab4b-5e30c1aa9174,2024-01-26 18:11:24,PROCEDIMIENTO,A09.9,M005,100mg,Ninguna,cecb0acd-8c65-4fbf-9834-a232a812650d,301045,96.54,U/L
19470544-1,Antonia Camila Gonzalez Fuentes,1960-10-29,F,ISAPRE,b1c4e874-3417-43d7-afa8-e60b52f249b0,2026-04-01 18:11:24,HOSPITALIZACION,M54.5,M002,400mg,Ninguna,229b34ee-eb37-4d2b-ac18-adc86ee1eaf1,302047,104.71,U/L
7469744-5,Ana Antonia Diaz Sepulveda,1989-03-26,F,NINGUNA,655d7bb2-bbd3-4886-87ec-ffe7820c77aa,2026-01-24 18:11:24,HOSPITALIZACION,I10,M005,200mg,Ninguna,b3d4d070-27df-4598-96d7-2661f5d16a9a,302076,13.07,mmol/L
17269790-9,Juan Carlos Contreras Morales,1966-04-13,M,ISAPRE,a541f523-b1a7-4ca2-995f-80c4d313153c,2025-08-15 18:11:24,HOSPITALIZACION,A09.9,M002,500mg,Ninguna,9f478fe6-71f3-4ef1-8a7c-fdef27f48572,301045,48.92,mmol/L
10162133-2,Diego Andres Gonzalez Rodriguez,1986-02-24,M,CAPREDENA,fe7a0fdf-9eec-47d9-b00d-bad0c7c4aadc,2025-07-23 18:11:24,CONSULTA,K21.9,M004,200mg,Ninguna,a0900829-98ea-4e2e-a9b5-f7f5f5978b18,301045,127.57,U/L
18826033-0,Luis Diego Hernandez Perez,2015-09-02,M,DIPRECA,aa62f42f-c8c4-4f20-bcf4-51c5e57a923d,2023-10-06 18:11:24,URGENCIA,I10,M003,500mg,Ninguna,9ca44bf8-22dd-4c7e-b91f-ee19f6cbfcd8,302047,58.75,U/L
16195622-8,Josefa Maria Sepulveda Torres,1978-09-08,F,NINGUNA,fd39fd26-f1ce-43cc-8a48-62ad817837b9,2025-10-26 18:11:24,HOSPITALIZACION,A09.9,M003,200mg,Ninguna,328eab79-9e92-4a4c-87ac-6734a6890093,301001,70.32,mg/dL
14684016-7,Juan Roberto Rojas Tapia,1947-02-23,M,FONASA,6b144655-c911-4137-9ba5-5942de9a2c29,2023-12-15 18:11:24,PROCEDIMIENTO,I10,M003,300mg,Paracetamol,5f325c25-00d6-45a2-9370-72cbacaeeca0,301045,105.36,mmol/L
6173629-8,Roberto Diego Hernandez Contreras,2006-07-16,M,CAPREDENA,c3d74a39-9e0b-4e06-92ec-7648e5430654,2025-08-06 18:11:24,HOSPITALIZACION,K21.9,M002,400mg,Ninguna,5414dd8e-8ad1-461a-851f-5dd9bc5ac394,302076,39.05,mg/dL
18854356-1,Jorge Matias Muñoz Gonzalez,1950-12-07,M,NINGUNA,5b8451ed-719d-42dc-ba53-ad536f333f72,2023-12-24 18:11:24,CONSULTA,M54.5,M005,400mg,Ninguna,65078dc0-886e-4d68-b169-481c5d92c38b,301001,94.09,mg/dL
17338973-6,Gabriel Felipe Diaz Diaz,2005-05-08,M,CAPREDENA,49ed6bb4-2d61-4c3f-b1f8-cd3a88cee4bb,2025-02-09 18:11:24,PROCEDIMIENTO,M54.5,M005,400mg,Ninguna,04df2a56-bdec-4b9f-a65b-5bfb40c540f0,301045,109.78,U/L
11336082-8,Antonia Antonia Muñoz Rodriguez,1986-07-31,F,DIPRECA,265c7e44-d878-4962-9096-fd984738c0a8,2025-04-01 18:11:24,URGENCIA,K21.9,M003,500mg,Paracetamol,465b489a-2149-491d-a73d-1420e83941d9,302076,71.67,mmol/L
20305169-7,Matias Luis Tapia Fuentes,1987-06-11,M,FONASA,7d256c53-3bbb-46e4-bd77-3dd4d7e7f48f,2024-02-28 18:11:24,URGENCIA,I10,M001,400mg,Ninguna,88bc2255-a9b8-491c-93ef-b8cb0ba1c604,302076,72.62,U/L
13807551-6,Tomas Luis Soto Muñoz,1952-05-25,M,ISAPRE,f2eaf855-3ca9-414a-9426-8bcfcff173e9,2025-09-18 18:11:24,CONSULTA,J00,M004,400mg,Ninguna,0de3242c-b99e-4495-813f-86a616fab63f,302047,36.76,U/L
19882417-8,Felipe Felipe Hernandez Gonzalez,1992-07-22,M,NINGUNA,0c31c59d-0247-494f-a905-33472701cd2b,2024-05-17 18:11:24,CONSULTA,M54.5,M002,500mg,Ninguna,b24001e3-4d7a-49c5-a636-acfe5b114259,301001,36.19,U/L
21939551-5,Valentina Antonia Martinez Rojas,2019-02-22,F,ISAPRE,dfbb3167-95c2-4131-9efb-e85326742bfa,2025-12-27 18:11:24,PROCEDIMIENTO,E11.9,M003,400mg,Ibuprofeno,f9ab87b8-8867-45e5-b946-0129a77fbf0a,301001,85.49,mg/dL
22982007-9,Fernanda Daniela Perez Silva,1992-09-09,F,FONASA,feceba3d-5130-40d5-aa6f-88de09a01d46,2026-02-07 18:11:24,PROCEDIMIENTO,J00,M002,500mg,Omeprazol,e6b46652-e006-4d0a-bb38-172711dd1d8e,301045,142.4,mg/dL
19708414-6,Jorge Pedro Contreras Sepulveda,1954-12-18,M,CAPREDENA,b66d0638-4224-432a-a9a9-ee72a675eef0,2025-10-15 18:11:24,PROCEDIMIENTO,E11.9,M002,500mg,Ninguna,6f4ce923-adbc-43c6-8055-35148c5af3a6,302047,28.34,mg/dL
12661032-7,Tomas Roberto Morales Gonzalez,1961-06-09,M,NINGUNA,0856b85d-fbc5-4642-b784-e8dbdf096ad2,2024-10-03 18:11:24,URGENCIA,I10,M002,100mg,Ninguna,6a057aee-91ea-4b89-bc80-d772a483b514,302047,89.18,mg/dL
18197969-0,Carlos Matias Rojas Gonzalez,1961-11-11,M,CAPREDENA,a305cd6f-97fb-438d-bf29-0ba5216abc13,2026-01-20 18:11:24,PROCEDIMIENTO,I10,M004,100mg,Ninguna,db13f9ea-74e0-4c41-8634-838371325782,301001,76.59,mmol/L
12784629-4,Sofia Maria Lopez Muñoz,2012-11-01,F,CAPREDENA,bda6392b-cb51-400c-b997-400338c68ee8,2024-08-07 18:11:24,HOSPITALIZACION,M54.5,M003,300mg,Ninguna,4dae6f56-8452-4160-8887-ea3c90c1a7d4,301001,132.12,U/L
5744431-2,Pedro Juan Perez Lopez,1980-05-21,M,FONASA,9ce52c7a-096f-4dd1-87a7-d2eebf7499ca,2024-02-09 18:11:24,HOSPITALIZACION,I10,M001,100mg,Ninguna,fc982cd5-7efe-491f-91a4-6943a2376859,302076,113.4,U/L
5010719-1,Camila Sofia Silva Muñoz,1953-05-19,F,CAPREDENA,13238cc4-d6bf-4852-b179-440430415c62,2025-08-17 18:11:24,URGENCIA,K21.9,M005,300mg,Ibuprofeno,7a79842a-f046-4cca-bdbc-87b03a4be508,301001,68.61,mmol/L
10665760-2,Camila Josefa Hernandez Diaz,1988-10-30,F,DIPRECA,5170fa77-f146-4664-a7fc-9c562eee6b28,2026-02-10 18:11:24,URGENCIA,J00,M001,400mg,Ninguna,adce5d92-5670-449e-a979-0b35f1fcf424,301001,140.05,mg/dL
23950181-8,Matias Felipe Contreras Torres,1951-09-05,M,CAPREDENA,e13d42f2-69c2-4db4-bed4-bb1ff6a455b4,2025-07-20 18:11:24,CONSULTA,I10,M005,500mg,Paracetamol,b16c7c0f-9463-4d77-9efe-7013ff5be335,301001,5.44,mmol/L
23239147-2,Isidora Isidora Silva Morales,1993-02-25,F,ISAPRE,518ef608-8780-4790-8ad1-8258de3aa0ac,2025-10-18 18:11:24,CONSULTA,M54.5,M003,500mg,Ninguna,1dd04bae-b6ec-4445-a985-d00010d72d64,302047,22.57,U/L
8695963-1,Fernanda Valentina Soto Contreras,2003-02-15,F,NINGUNA,a63d300c-025c-4cad-8d00-7866581a9779,2025-01-19 18:11:24,URGENCIA,J00,M002,500mg,Ninguna,54f3b9fd-ffcd-42ef-8cde-33c6156f598f,302047,47.79,mg/dL
12234739-7,Pedro Carlos Rodriguez Silva,1963-05-11,M,CAPREDENA,3f7c00a9-300d-4c80-a8f8-d29632b8ea57,2024-02-01 18:11:24,HOSPITALIZACION,J00,M003,400mg,Ninguna,72c3c17d-c607-4e16-b230-ac4f27dffd15,301045,18.01,mg/dL
7392699-8,Camila Fernanda Lopez Sepulveda,1951-06-13,F,ISAPRE,a1db2dd5-82b0-4b26-906b-25b02913d0a8,2025-10-25 18:11:24,CONSULTA,A09.9,M002,400mg,Ninguna,2823c318-fee2-49fb-a464-ff98e054b39b,302076,103.71,mmol/L
7966946-6,Sofia Camila Martinez Perez,1947-03-18,F,ISAPRE,15ce5107-9733-4f45-8d80-fab6a968de9d,2024-01-03 18:11:24,HOSPITALIZACION,J00,M005,100mg,Ninguna,0c5787f1-6127-4dba-b5a0-ce4149feda92,302076,113.13,mg/dL
15518069-2,Josefa Antonia Tapia Rojas,1966-08-02,F,CAPREDENA,e788fd5c-ef84-4ff8-8986-201d52188726,2023-12-30 18:11:24,URGENCIA,M54.5,M002,100mg,Ninguna,f985303c-d4fc-4bbc-ab4f-aa6dc888ed71,301001,77.36,U/L
7817964-3,Javiera Fernanda Perez Martinez,1992-02-18,F,CAPREDENA,5204cf32-1c2d-46fe-a593-8afba1e23f96,2024-10-04 18:11:24,HOSPITALIZACION,K21.9,M004,300mg,Ninguna,15187245-0e7b-4812-941a-e72727611d7b,302047,18.48,mmol/L
23461865-2,Felipe Roberto Morales Fuentes,1959-06-11,M,FONASA,ca04c1fa-129f-4666-9e50-718f42a3fe09,2023-09-04 18:11:24,PROCEDIMIENTO,K21.9,M001,400mg,Ninguna,38a0059e-f9f3-4587-b81c-d1dba8da3a19,301045,14.39,mmol/L
9026918-6,Tomas Andres Martinez Morales,1952-12-06,M,DIPRECA,6ee1bdb1-1454-4cc3-94b3-f700524256f7,2024-05-14 18:11:24,HOSPITALIZACION,J00,M005,500mg,Ninguna,3c187d75-b770-478e-94d1-1ef5be3fe3e2,301004,101.09,U/L
9214767-3,Ana Sofia Martinez Sepulveda,1989-11-12,F,DIPRECA,bf3612d6-6f25-4638-a1bf-8304bcb31487,2025-09-18 18:11:24,CONSULTA,E11.9,M001,100mg,Ninguna,9cb52090-2054-4950-93eb-12b5d8e6bfb5,301045,48.21,U/L
11807950-7,Fernanda Isidora Muñoz Soto,1949-01-06,F,CAPREDENA,76fdb906-89d0-44b7-85e0-090335a74a50,2026-03-30 18:11:24,CONSULTA,M54.5,M005,400mg,Ninguna,b387828f-67fc-446e-9bfd-b60fd2cd27d9,302076,58.44,mg/dL
9995620-8,Andres Luis Fuentes Contreras,1946-10-11,M,CAPREDENA,151257d4-a4da-4af5-a04e-39cd667924a2,2025-01-16 18:11:24,PROCEDIMIENTO,E11.9,M003,200mg,Ninguna,c907ae95-e80b-483e-931e-3f53ab980c15,301004,13.09,mg/dL
7139118-3,Tomas Andres Perez Diaz,1951-09-16,M,DIPRECA,1602b7cf-5dae-495f-80a7-deaeea3297f6,2024-02-09 18:11:24,PROCEDIMIENTO,I10,M003,200mg,Ninguna,d9170f90-0c69-41cb-a310-7ef3e620e045,302076,147.85,mmol/L
18028704-3,Ana Valentina Torres Rodriguez,1988-06-10,F,NINGUNA,3ef9077d-8454-4352-95c6-405649d13793,2023-10-23 18:11:24,URGENCIA,J00,M002,200mg,Ninguna,27b06518-a9aa-4d27-812e-99f4f9c41732,301001,30.1,mmol/L
17467320-9,Felipe Andres Perez Gonzalez,2015-02-01,M,FONASA,d3eef439-803b-47cb-a9cb-832dba399ff7,2025-12-25 18:11:24,HOSPITALIZACION,K21.9,M002,200mg,Ninguna,9d3444dc-ad4d-4ba8-903c-9b7b11ae6a47,302076,78.15,mg/dL
7362687-0,Fernanda Isidora Sepulveda Rojas,1972-02-01,F,FONASA,bd989dab-ed01-4fc0-82ce-920b9de27452,2024-04-09 18:11:24,CONSULTA,K21.9,M003,100mg,Omeprazol,6b01eb0a-b3c3-45e3-b014-1a6ba2852d0c,302076,29.4,U/L
5352052-9,Gabriel Roberto Fuentes Rojas,1979-09-12,M,ISAPRE,4cb639fb-93ac-448a-850b-0a7d261a49e1,2023-09-12 18:11:24,CONSULTA,K21.9,M004,400mg,Ninguna,ce5da5fb-be33-44a4-82bd-df361507ea1b,302047,103.42,mg/dL
6551789-2,Diego Pedro Silva Contreras,1984-11-28,M,ISAPRE,fae50b81-fc8b-4290-af88-64af3a60bf2a,2024-02-17 18:11:24,URGENCIA,A09.9,M002,100mg,Ninguna,15549226-2df3-484e-a4fb-ea7a6391d2ee,302047,87.34,mg/dL
13879237-4,Diego Roberto Silva Soto,1976-06-02,M,ISAPRE,8cc0a8b3-4d01-4033-ab6e-73c2d63a804c,2026-02-23 18:11:24,URGENCIA,K21.9,M003,500mg,Ninguna,99993169-5020-4b60-a4b2-22b838dece7d,302047,138.74,mmol/L
6539147-3,Valentina Josefa Rojas Rodriguez,1997-05-31,F,FONASA,cc5150f3-4c3d-4c35-93fb-cc658bace642,2024-06-02 18:11:24,CONSULTA,K21.9,M003,400mg,Ninguna,882d5baa-d5e0-414d-9da5-47629e4d858a,301001,58.35,mg/dL
19825367-7,Carlos Tomas Rojas Fuentes,1984-11-21,M,NINGUNA,451c3855-cc6f-49bb-9174-4604c67907cb,2025-09-25 18:11:24,URGENCIA,M54.5,M001,300mg,Ninguna,31f37add-9dd0-4910-b8b6-beeab6be03bb,302047,135.47,U/L
13441273-9,Camila Fernanda Lopez Contreras,1946-09-03,F,ISAPRE,702f931d-86aa-42e5-8486-1311faaf2fb5,2025-08-14 18:11:24,PROCEDIMIENTO,J00,M002,100mg,Ninguna,fc7395dd-8371-4fad-8b2e-5c8f34968069,302047,99.88,mg/dL
22362568-1,Andres Diego Muñoz Diaz,1959-08-05,M,DIPRECA,9035258e-c8dc-43cb-bdd9-fa1944598973,2024-09-16 18:11:24,CONSULTA,J00,M004,100mg,Ninguna,0d5d2177-9d6a-40af-bd66-a9ed51a38bb3,302047,93.29,mg/dL
9695116-7,Javiera Isidora Martinez Morales,2017-03-22,F,CAPREDENA,c22cc698-16cd-428f-839b-094df2c52213,2025-05-22 18:11:24,CONSULTA,J00,M005,200mg,Losartan,d31003c8-0438-4d31-bdb1-4cf38b151a05,302076,121.43,mmol/L
16871384-3,Isidora Fernanda Rodriguez Fuentes,2012-06-06,F,CAPREDENA,0a2d7691-fdc7-4db7-9d79-97b79db186fb,2024-03-03 18:11:24,PROCEDIMIENTO,I10,M004,300mg,Ninguna,07c668f6-628c-4da0-acb9-f447c241febf,301001,82.7,mg/dL
22319190-8,Daniela Isidora Silva Silva,1951-11-04,F,FONASA,e0c9c001-1f15-4760-8b0f-12b2be554b7e,2025-11-02 18:11:24,HOSPITALIZACION,A09.9,M003,300mg,Ninguna,159a92f2-be30-400b-9dcf-cd18ca9feca6,302047,72.94,mmol/L
15430931-4,Javiera Josefa Morales Rojas,2018-08-11,F,DIPRECA,c69d4a5b-785b-497e-a7b1-c91026d66c91,2024-12-07 18:11:24,URGENCIA,I10,M003,200mg,Ninguna,05cd2021-eac9-45e4-8ed1-5073863dea89,301004,48.45,mmol/L
6112888-3,Fernanda Josefa Soto Hernandez,2007-06-14,F,NINGUNA,d6d17ff9-195f-43f4-903e-bd6e8d4c0bdb,2025-01-15 18:11:24,URGENCIA,J00,M003,500mg,Ninguna,383120ec-6710-4c52-9b4d-a29466f1267c,301001,53.52,mg/dL
10548359-7,Sofia Ana Torres Perez,1961-06-05,F,CAPREDENA,ecd45376-0710-43fb-a3b0-a9e730798fce,2025-07-28 18:11:24,CONSULTA,E11.9,M004,500mg,Paracetamol,97b03218-d76b-4007-b8e1-8ad41c3bc8e2,301045,28.86,mmol/L
11136227-0,Daniela Daniela Diaz Rodriguez,1994-12-24,F,NINGUNA,d0082454-49a6-4634-8a6f-a26dab6a7561,2024-10-11 18:11:24,HOSPITALIZACION,K21.9,M003,500mg,Ninguna,13165ca2-69af-4706-80b3-c4e15625ef50,302076,127.74,U/L
19468325-1,Javiera Antonia Diaz Soto,1979-04-27,F,DIPRECA,c46dd8d9-c20f-417c-8d6d-713236822cbe,2025-10-17 18:11:24,URGENCIA,J00,M002,100mg,Ninguna,57f51633-423f-4b80-b673-ab1472833cca,301045,36.91,mmol/L
15417500-8,Camila Sofia Hernandez Martinez,1978-01-14,F,ISAPRE,e56ca76a-d8f5-4685-8020-e915a275a854,2023-08-29 18:11:24,CONSULTA,E11.9,M002,400mg,Ninguna,26409405-b0d5-466d-bc72-857d74174e20,301045,104.22,mg/dL
16297750-4,Josefa Valentina Soto Rojas,1952-09-11,F,NINGUNA,30037c36-e538-415f-a7d7-bf521f820e48,2025-02-11 18:11:24,CONSULTA,K21.9,M004,100mg,Ninguna,77546e9d-9587-4e28-b98f-6e108dc5c68b,301001,81.61,U/L
5459681-2,Carlos Carlos Rojas Torres,1993-02-07,M,DIPRECA,01400c3b-89e9-46b2-9dca-2dfa3dd95a9c,2025-08-04 18:11:24,CONSULTA,E11.9,M004,200mg,Ninguna,80967e73-9025-4090-a5ef-b29d03c84bf3,301004,35.81,U/L
5010724-8,Matias Pedro Rojas Muñoz,1977-09-14,M,ISAPRE,0db4ff94-14a1-488b-9d69-21bb4add7c5a,2025-12-10 18:11:24,HOSPITALIZACION,M54.5,M001,500mg,Omeprazol,da4ea380-7e36-46f8-92fb-c6216f847300,301001,95.39,U/L
16658794-8,Jorge Gabriel Martinez Rodriguez,2008-01-14,M,CAPREDENA,e96024fe-ed6a-4888-8bfb-0ad242789681,2024-08-07 18:11:24,URGENCIA,J00,M003,500mg,Ninguna,072e6b4b-697c-4f6a-9cfc-fda99a56fe23,301045,61.04,mg/dL
13940547-1,Isidora Fernanda Perez Hernandez,1952-01-08,F,DIPRECA,28b053fc-53ef-466d-aff0-a989dd62064b,2025-09-11 18:11:24,HOSPITALIZACION,M54.5,M002,300mg,Amoxicilina,e7fcce8a-f741-49ff-aedd-6f1b5b76f638,301001,31.0,mmol/L
21025101-4,Jorge Diego Hernandez Soto,1957-08-27,M,FONASA,aad92a76-b378-43b2-902e-9725574ce2f4,2023-10-17 18:11:24,CONSULTA,I10,M003,200mg,Ninguna,d2ebf9d1-8a76-4ae3-9d4e-d6b78d706736,301001,143.42,U/L
12671339-8,Pedro Jorge Soto Gonzalez,2016-09-13,M,ISAPRE,84fbbf9f-7f3c-4fbe-8602-0e0a197f2547,2025-11-30 18:11:24,HOSPITALIZACION,I10,M005,300mg,Ninguna,f251027a-e0fb-4214-bb25-a2070281496c,302076,91.64,U/L
17708889-7,Sofia Antonia Morales Rodriguez,1966-04-21,F,DIPRECA,cf0324f8-bc41-4391-afbf-884389bafb0f,2023-10-18 18:11:24,HOSPITALIZACION,J00,M001,200mg,Ninguna,a8570b8d-c74a-416d-9b08-c40016dc02c9,302047,89.51,mg/dL
19338795-0,Matias Gabriel Tapia Gonzalez,1984-09-06,M,FONASA,fcb6658d-129f-4297-b7c2-fe2bc1dbb61f,2025-12-24 18:11:24,PROCEDIMIENTO,K21.9,M003,500mg,Ninguna,36137ad1-c17d-44be-a47b-eb13ac0e5586,301001,12.94,mmol/L
20820883-7,Josefa Fernanda Rodriguez Diaz,1987-08-31,F,CAPREDENA,fbc2c684-f0d2-4c44-8f0d-6154e2e05e29,2026-01-30 18:11:24,PROCEDIMIENTO,I10,M001,500mg,Ninguna,5fb470a2-546e-4041-b82b-e757c95d840b,302076,95.37,U/L
12780145-2,Gabriel Luis Morales Gonzalez,2017-03-18,M,FONASA,234083b4-3b49-4e20-91c5-2fddadc2978f,2025-11-16 18:11:24,PROCEDIMIENTO,I10,M004,300mg,Ninguna,b44aa952-679d-4e61-b355-55757a99697b,302076,35.5,U/L
